,WT dice,WT jaccard,TC dice,TC jaccard,ET dice,ET jaccard
373,0.8687970901535463,0.7680293982545852,0.7482993197295918,0.5978260869576146,0.6020942408403142,0.43071161048902357
374,0.8322932917320592,0.712758851035596,0.08866995074384236,0.046391752582235095,6.493506493506494e-12,6.493506493464329e-12
375,0.9286783042395679,0.8668528864060003,0.8676396577760442,0.76622222222243,0.8249400479622302,0.7020408163268347
376,0.9642744230164401,0.9310134310134731,0.9199721642317328,0.8518041237115311,0.7567030784518372,0.6086261980836923
377,0.727868852462295,0.5721649484558137,1.0,1.0,1.0,1.0
378,1.0,1.0,1.0,1.0,1.0,1.0
379,0.8566176470591299,0.7491961414792341,0.5839957604668786,0.4124251497010386,0.788708297691189,0.6511299435033177
380,0.9220210280375293,0.8553237604985491,0.9051768323941568,0.8267790262173906,0.8825100133518023,0.789725209080299
381,0.817502668090715,0.6913357400727593,0.8636363636401515,0.7600000000016001,0.8392857142901785,0.7230769230790534
382,0.9229491173418485,0.8569224836097736,0.46610169491737286,0.30386740331684015,0.397163120570922,0.2477876106227974
383,0.8267716535442913,0.7046979865776767,0.5798319327773109,0.4082840236721404,0.4179104477686567,0.26415094340316836
384,1.0,1.0,1.0,1.0,1.0,1.0
385,1.0,1.0,1.0,1.0,1.0,1.0
386,1.0,1.0,1.0,1.0,1.0,1.0
387,0.7227300426575259,0.5658396946569029,1.0,1.0,1.0,1.0
388,1.0,1.0,1.0,1.0,1.0,1.0
389,1.0,1.0,1.0,1.0,1.0,1.0
390,1.0,1.0,1.0,1.0,1.0,1.0
391,0.9498891352552108,0.9045608108108512,0.9221967963398169,0.8556263269642131,0.8701657458577348,0.7701711491448162
392,0.7567957661777724,0.6087461300311111,0.5125423728820339,0.3445761166824571,0.5099685204627492,0.342253521127687
